ID	DOCULECT	CONCEPT	VALUE	TOKENS	NOTE	COGID
22844	Arabic	udder or penis canal	ˀiḥlīl-		(BK 1 474)	1751
	PS	loin, hip	*ḥVlṣ-		(SED I No. 118)	1752
22852	Akkadian	arm (or hip)	ilṣu		(CAD i 88, AHw 373)	1752
22853	Hebrew	loins	ḥălāṣayim		(HALOT 322)	1752
22857	Arabic	gizzard (of some birds); which has a big belly above the navel	ḥawṣal-		(BK 1 443)	1752
22856	Geez	loin	ḥəlṣ		(CDG 230)	1752
	PS	breast, stomach, entrails	*ḥVmm(-at)-		(SED I No. 119)	1753
22858	Akkadian	part of human insides	umandu		(AHw. 1412)	1753
22859	Arabic	middle of chest, chest, breastbone, etc.	ḥammāmat-		(BK 1 487)	1753
	PS	to insult	*pry		(EDA I 228)	1754
22876	Akkadian	to insult	parû		(CAD P 209, AHw 837)	1754
22877	Arabic	IV. to blame, to censure	fry		(Lane 2391)	1754
	PS	to be red-hot	*plḥ		(EDA I 222)	1756
22912	Akkadian	to be red	pelû		(CAD P 321, AHw 854)	1756
22913	Geez	to bubble up, to boil; to be effervescent, to flare up	falḥa		(CDG 159)	1756
	PS	kind of insect	*kʷaraz-, karaʒ-		(SED II No. 119)	1757
22933	Geez	ant	kʷarāzi		(CDG 295)	1757
	PS	a (mythical) aquatic reptile	*kVS-		(SED II No. 120)	1758
22935	Akkadian	an aquatic animal	kušû		(CAD K 602, AHw. 517)	1758
22936	Geez	serpent, dragon	kaysi		(CDG 301, LLA 870, SLLA 268)	1758
	PS	(feminine) genital organ, uterus	*ḥann(-at)-		(SED I No. 123)	1759
22952	Syriac	sinus; penis; cunnus, vagina	ḥannā		(LSyr. 242)	1759
22953	Syriac	uterus	ḥannūtā		(LSyr. 242)	1759
22954	Arabic	woman, wife	ḥannat-		(BK 1499)	1759
	PS	entrails	*ḥaŝy-		(SED I No. 128)	1761
22998	Akkadian	human lungs, belly, entrails	ḫašû		(CAD ḫ 143, AHw 335)	1761
22999	Arabic	viscera (any interior part of the body); intestines	ḥišwat­-, ḥašwat-, ḥašaⁿ		(BK 1 435)	1761
23001	Arabic	stomach	maḥšaⁿ		(BK 1 436)	1761
	PS	fetal membrane	*ḥi(wa)l-		(SED I No. 130)	1762
23013	Akkadian	egg membrane	ḫillu		(CAD ḫ 186, AHw 345)	1762
23014	Arabic	second membrane that comes out of the uterus at parturition and is filled with water (in camels)	ḥiwalāˀ-, ḥūlāˀ-, ḥīlāˀ-		(BK 1 519)	1762
	PS	kind of bird of prey	*kVs(Vs)-		(SED II No. 121)	1765
23020	Akkadian	a falcon	kasūsu, kassūsu		(CAD K 256, AHw. 454)	1765
23021	Hebrew	small owl	kōs		(HALOT 466)	1765
	PS	waist	*ḫam/nṣ-		(SED I No. 132)	1772
23058	Akkadian	part of human body, possibly waist	ḫanṣātu		(CAD ḫ 81, AHw 321)	1772
23059	Arabic	middle of the body, slim mid body	ˀaḫmaṣ-		(BK 1 633)	1772
	PS	fatty tissue around intestins and stomach	*ḫim/nṣ-		(SED I No. 133)	1773
23061	Akkadian	fatty tissue around the intestines	ḫim/nṣu		(CAD ḫ 192, AHw 346)	1773
	PS	kind of worm, insect	*ḳV(n)ḳVn-		(SED II No. 132)	1778
23124	Akkadian	an insect, a disease	ḳūḳānu		(CAD Q 312; AHw. 928)	1778
23129	Arabic	a snail	qawqan-		(Dozy 1927, T. II)	1778
23131	Geez	woodworm, moth	ḳʷənḳʷəne		(CDG 435, LLA 443)	1778
	PS	forearm, cubit	*kVm(V)d-		(SED I No. 144)	1779
23121	Hebrew	a linear measure, short cubit	gōmäd		(HALOT 196)	1779
23123	Syriac	cubitus, ulna	garmīdā, gurmīdā		(LSyr. 133)	1779
23126	Arabic	penis	kumuddat-		(BK 2 929)	1779
	PS	kind of bird	*kVw-		(SED II No. 123)	1785
23203	Akkadian	a kind of owl	akkû		(CAD A₁ 275, AHw. 29)	1785
	PS	crow	*ḳāˁ-		(SED II No. 127)	1786
23205	Syriac	corvus (raven)	ḳāˁā		(LSyr. 655)	1786
23206	Geez	raven, crow	ḳʷāˁ		(CDG 417, LLA 456)	1786
	PS	frog	*ḳVr(V)r-		(SED II No. 137)	1787
23208	Syriac	rana (frog)	yaḳrūrā		(LSyr. 308, PS 1627)	1787
23209	Arabic	grenouille (frog)	qirr-, qurr-, qarr-at-, qirr-at-, qurr-at-		(BK 2 699–700,  LA V 91)	1787
23210	Geez	frog	ḳāḳer		(CDG 439)	1787
	PS	frog	*ḳaˁḳaˁ-		(SED II No. 128)	1788
	PS	kind of insect	*ḳVmḥ-		(SED II No. 129)	1789
23213	Syriac	insectum quoddam (a certain kind of insect)	ḳamḥā		(LSyr. 423, PS 2337)	1789
	PS	throat	*napa/iš-		(SED I No. 200)	1791
23220	Akkadian	throat	napištu		(CAD N₁ 296, AHw. 738)	1791
23221	Ugaritic	throat	npš		(Aistleitner 1963: 211)	1791
23222	Hebrew	throat	näpäš		(HALOT 711)	1791
23223	Arabic	sip, gulp	nafas-		(BK 2 1310)	1791
	PS	to raise, to lift	*nŝˀ		(AHw. 762, HALOT 724, DUL 2015: 639)	1799
24021	Akkadian	carry, lift up	našû		(CAD N₂ 79, AHw. 762)	1799
24022	Ugaritic	to raise, lift, help up; to carry; to wear	nšˀ		(DUL 639)	1799
24020	Hebrew	carry, lift up	nŝˀ		(HALOT 724)	1799
24029	Arabic	to grow up, to become elevated, to occur	nšˀ		(BK 2 1255, Lane 2791)	1799
20985	Geez	to take, to partake, to receive	naŝˀa		(CDG 404)	1799
21001	Geez	to rise up	tanŝəˀa		(CDG 578)	1799
	PS	to split, to separate	*plk		(EDA I 255)	1802
23326	Hebrew	to demarcate, to divide off	palāku		(CAD P 49, AHw 813)	1802
23329	Hebrew	district	päläk		(HALOT 933)	1802
23327	Geez	division, dividing	ˀaflāk		(CDG 159)	1802
	PS	to cleave, to split	*plg		(EDA I 254)	1805
23347	Ugaritic	to divide, to disintegrate	plg		(DUL 660)	1805
23348	Hebrew	(nip.) to be separated; (pi.) to split, to make a furrow	plg		(HALOT 928)	1805
23353	Syriac	divisit, partitus est (to be divided)	plg		(LSyr. 569, SL 1199)	1805
23355	Arabic	to divide	flǧ		(Lane 2436)	1805
	PS	to till, to plow, to do agricultural work; to work; to serve (especially a deity), to venerate	*plḥ		(EDA I 236)	1806
23371	Akkadian	to be afraid; to serve; to venerate	palāḫu		(CAD P 37,  AHw 812, 1581)	1806
23367	Syriac	laboravit; veneratus est, coluit (deum) (to labor; to venerate, worship (god)	plḥ		(LSyr. 572, SL 1196)	1806
23369	Arabic	to plow, to cultivate	flḥ		(Lane 2438)	1806
	PS	back, side or front part of body (of a sheep?)	*ka/iska/is-, *kVsˀw-		(SED No. 152)	1811
23408	Akkadian	soft part of the sheep's breastbone; a cut of the meat of a sheep	kaskasu		(CAD k 244, AHw 454)	1811
23410	Arabic	rear, last part, backside, behind, behind of the head	kusˀ-, kusy-		(BK 2 894, WKAS I 168)	1811
	PS	joint (of the ribs, fingers, etc.)	*ki/uṯ̣r-		(SED I No. 155)	1812
23423	Akkadian	joint of the human or animal body	kiṣru		(CAD k 436, AHw 488)	1812
23428	Syriac	articulus	ḳəṭartā		(LSyr. 662)	1812
23430	Arabic	hollow at the top of the chest, between the two collarbones	kuḏ̣r-		(BK 2 905,)	1812
	PS	to pierce	*plš		(EDA I 299)	1819
14047	Akkadian	to pierce, bore, to break through, break into	palāšu		(CAD P 58, AHw. 815)	1819
14058	Hebrew	(pi.) to penetrate, to perforate	plš		(Jastrow 1185)	1819
14057	Syriac	to pierce, break through	plš		(LSyr. 577, SL 1203)	1819
	PS	to be attentive, interested in somebody or something	*pḳd		(EDA I 180)	1823
23517	Ugaritic	to command	pḳd		(DUL 667)	1823
23509	Hebrew	to deposit; (hip.) to entrust; to appoint; to attend to; to pass in review, to muster; to pass in review; to seek (with interest, desire); to seek in vain, to miss, to lack; to visit	pḳd		(HALOT 957)	1823
23515	Syriac	to appoint over; to order, to command; to care for; to enumerate, to examine; to visit	pḳd		(LSyr. 588, SL 122)	1823
24193	Syriac	prefect	pāḳodā		(LSyr. 589, SL 1221)	1823
23518	Arabic	to miss, to lose, not to find; V. visiter, examiner une chose, la considérer attentivement, y faire attention, en prendre soin (to visit, examine something, to consider it carefully, to pay attention to it, to take care of it)	fqd		(Lane 2424, Dozy II 271)	1823
20632	Geez	to take care of; to survey, to review; to muster; to number, to enumerate	faḳada		(CDG 163, LLA 1360)	1823
	PS	to smash, to crack	*prˁ		(EDA I 226)	1825
23553	Akkadian	to slice, to slit	parāˀu		(CAD P 181, AHw 832)	1825
23555	Arabic	to smite one’s head with the stick or sword; to make a separation (between people); IV. to make to bleed	frˁ		(Lane 2378)	1825
	PS	to tear loose, to melt	*pšr		(EDA I 452)	1827
14624	Hebrew	meaning, explanation	pēšär		(HALOT 982)	1827
14628	Syriac	to digest, ripen; to liquefy; to interpret	pšr		(LSyr. 614, SL 1263)	1827
14629	Arabic	to discover, to reveal, to render clear, to explain	fsr		(Lane 2397)	1827
	PS	to cut, to pierce, to incise	*prṣ̂		(EDA I 307)	1828
14123	Akkadian	to break an oath, to transgress, violate a trust	parāṣu		(CAD P 178, AHw. 832)	1828
14130	Ugaritic	breach, opening	prṣ		(DUL 672)	1828
14131	Hebrew	to make a split, a breach	prṣ		(HALOT 972)	1828
14132	Arabic	to make a notch or incision	frḍ		(Lane 2373)	1828
	PS	virgin	*batūl-		(EDA I 508)	1831
14215	Akkadian	young man	batūlu		(CAD B 174, AHw. 116)	1831
13383	Ugaritic	virgin	btlt		(DUL 250)	1831
14217	Hebrew	virgin	bətūlā		(HALOT 166)	1831
13388	Syriac	chaste, modest	btulā		(LSyr. 99, SL 195)	1831
13389	Syriac	virgin, umarried person; Virgo, name of a constellation	btultā		(LSyr. 99, SL 196)	1831
13391	Arabic	a virgin; a woman that withholds herself from men	batūl-		(Lane 150)	1831
	PS	to be early	*bkr		(EDA I 156)	1832
24136	Hebrew	(pi.) to bear firstfruits	bkr		(HALOT 130)	1832
24137	Hebrew	firstfruits	bikkūrīm		(HALOT 130)	1832
23592	Syriac	to be first	bkr		(LSyr. 73, SL 126)	1832
24138	Syriac	first, earliest (generally said of fruit)	bakkārā		(LSyr. 73, SL 126)	1832
23593	Arabic	to go forth early in the morning	bkr		(Lane 239)	1832
	PS	to trickle, to flow	*bṣ̂ṣ̂		(EDA I 420)	1834
15324	Akkadian	to trickle	baṣāṣu		(CAD B 134, AHw. 110)	1834
15003	Hebrew	silt	bōṣ		(HALOT 147)	1834
15327	Arabic	to flow by little and little	bḍḍ		(Lane 213)	1834
15004	Arabic	little water	baḍaḍ-		(Lane 213)	1834
15005	Arabic	rain little in quantity	baḍīḍat-		(Lane 213)	1834
15328	Arabic	= rašaḥa 'to leak, to ooze (of water)'	baṣṣa l-māˀu		(TA 17 491)	1834
	PS	to flash	*brḳ		(EDA I 250)	1837
23677	Hebrew	to flash	brḳ		(HALOT 162)	1837
23680	Syriac	to shine, to flash	brḳ		(LSyr. 98, SL 192)	1837
23682	Arabic	to appear (lightning); to shine, to gleam, to glisten	brq		(Lane 189)	1837
23685	Geez	to flash, to scintillate, to shine, to sparkle	baraḳa		(CDG 106)	1837
	PS	cypress	*ṯVrmīn-		(Kogan–Krebernik 2021b: 682)	1845
23717	Akkadian	cypress	šurmēnu		(CAD Š₃ 349; AHw. 1284)	1845
23722	Syriac	cypress	šurbīnā		(LSyr. 806)	1845
23720	Syriac	cypress	šarwainā		(LSyr. 806)	1845
23724	Arabic	ceder	šurbīn-		(BK 1 1211)	1845
	PS	to wish	*ˀrš		(DUL 104)	1847
23730	Akkadian	to ask, to wish, to desire	erēšu		(CAD E 281; AHw. 239)	1847
23734	Ugaritic	to request, wish, demand, claim	ˀrš		(DUL 104)	1847
23733	Hebrew	desire	ˀăräšät		(HALOT 92)	1847
	PS	reed	*ˀaš(a)l-		(Kogan–Krebernik 2021b: 683)	1848
	PS	to kiss	*nšḳ		(DUL 640)	1850
23755	Akkadian	to kiss	našāḳu		(CAD N₂ 57, AHw. 758)	1850
23757	Ugaritic	to kiss	nšḳ		(DUL 640)	1850
23758	Hebrew	to kiss	nšḳ		(HALOT 730)	1850
23760	Syriac	to kiss; to come into contact (of water)	nšḳ		(LSyr. 451)	1850
	PS	occiput, back of the head	*ḳapy-		(SED I No. 164)	1851
23761	Syriac	back side of the cervical	ḳāp(ə)yā		(LSyr. 683)	1851
23762	Arabic	behind the neck, nape; back of the head, occiput	qafaⁿ		(BK 2 792)	1851
23763	Geez	shoulder blade	ḳaf		(CDG 423)	1851
	PS	inner part, middle of the body	*ḳVrb-		(SED I No. 165)	1852
23768	Akkadian	intestines, insides (in the pl.), mind, heart	ḳerbu		(CAD ḳ 216, AHw 914)	1852
23769	Ugaritic	midsection	ḳrb		(WUS 282)	1852
23770	Hebrew	entrails, inward parts	ḳäräb		(HALOT 1135)	1852
23771	Arabic	flanks, from the hips to the lower abdomen	qurb-		(BK 2 704)	1852
	PS	be straight	*yšr		(HALOT 449)	1853
23778	Akkadian	to be in order; to straighten up; to prosper	ešēru		(CAD E 352; AHw. 254)	1853
23777	Ugaritic	uprightness, lawfulness	yšr		(DUL 973)	1853
23776	Hebrew	be straight, smooth, right	yšr		(HALOT 449)	1853
23781	Arabic	to be gentle, easy	ysr		(Lane 2976)	1853
	PS	yesterday	*ˀamš-ay		(v. Kogan–Krebernik 2021b: 683)	1855
23791	Akkadian	yesterday	amšali		(CAD A₂ 79, AHw 45)	1855
23788	Arabic	yesterday	ˀamsin		(Lane 99)	1855
	PS	to split, to cleave	*plḳ		(EDA I 258)	1860
	PS	to mark, to brand	*wšm		(v. Kogan–Krebernik 2021b: 683)	1863
23891	Akkadian	a mark	šimtu		(CAD Š₃ 9, AHw. 1238)	1863
23890	Arabic	to mark, stigmatize, brand	wsm		(BK 2 1537, Lane 3054)	1863
	PS	sacred	*ḳdš		(HALOT 1066)	1864
23909	Akkadian	to make ritually clean, to purify	ḳuddušu		(CAD Q 46; AHw. 891)	1864
23915	Ugaritic	holy	ḳdš		(DUL 685)	1864
23911	Hebrew	holy, consecrated	ḳādōš		(HALOT 1066)	1864
23917	Syriac	(pa.) to sanctify, deem holy	ḳdš		(LSyr. 649)	1864
23916	Arabic	II. to sanctify, consecrate, purify	qds		(BK 2 687, Lane 2497)	1864
23923	Geez	to sanctify, declare holy, perform sacred offices, celebrate Mass	ḳaddasa		(CDG 422)	1864
	PS	axe	*paˀš-		(EDA I 113)	1865
23927	Akkadian	an axe or hatchet	pāšu		(CAD P 267; AHw. 846)	1865
23930	Syriac	axe	pwstˀ		(LSyr. 585)	1865
23929	Arabic	axe, adze	faˀs-		(BK 2 529, Lane 3252)	1865
	PS	twenty	*ˁiŝr-ū		(Hetzron 1977b: 193; Kogan 2015: 143ff.; Kogan–Krebernik 2021b: 684)	1866
23946	Akkadian	twenty	ešrā		(CAD E 367; AHw. 257)	1866
23948	Ugaritic	twenty	ˁšrm		(DUL 186)	1866
23954	Hebrew	twenty	ˁäŝrīm		(HALOT 895)	1866
23957	Syriac	twenty	ˁesrīn		(LSyr. 537)	1866
23958	Arabic	twenty	ˁišrūna		(BK 2 261, Lane 2052)	1866
23961	Geez	twenty	ˁəŝrā		(CDG 73)	1866
	PS	to saw	*wŝr		(v. Kogan–Krebernik 2021b: 684)	1867
23965	Akkadian	a saw	šaššāru		(CAD Š₂ 174; AHw. 1198)	1867
23967	Hebrew	a saw	maŝŝōr		(HALOT 640)	1867
23974	Hebrew	to saw, to plane	nsr		(Jastrow 918)	1867
23968	Syriac	to saw	nsr		(LSyr. 434)	1867
23964	Arabic	to saw	wšr		(BK 2 1541, Lane 2944)	1867
23971	Geez	to saw	waŝara		(CDG 621)	1867
	PS	comb	*muŝṭ-		(Kogan–Krebernik 2021b: 685)	1870
24016	Akkadian	comb	mušṭu		(CAD M₂ 290, AHw. 687)	1870
24018	Arabic	to comb	mšṭ		(BK 2 1110, Lane 2717)	1870
	PS	to set, lay down	*ŝym		(HALOT 1321)	1871
24034	Akkadian	to allot power, establish, fix a destiny, ordain the future	šiāmu		(CAD Š₁ 358, AHw. 1225)	1871
24033	Hebrew	to lay down, set down, arrange, fix	ŝym		(HALOT 1321)	1871
24042	Syriac	to place, to set up	sym		(LSyr. 469)	1871
24036	Arabic	to hide, to insert one thing into another, to impress	šym		(BK 1 1300, Lane 1635)	1871
24048	Geez	to set, set in order, put, place, charge, promote, consecrate	ŝema		(CDG 539)	1871
	PS	to take (back), grasp, seize, hold	*ˀḫḏ		(DUL 35, HALOT 31)	1872
24056	Hebrew	to seize, to grasp	ˀḥz		(HALOT 31–32)	1872
24069	Arabic	to take	ˀḫḏ		(Lane 28–29)	1872
24058	Geez	to take, catch	ˀaḫaza		(CDG 14, LLA 766–767)	1872
	PS	to obstruct	*skr		(HALOT 755, Kogan–Krebernik 2021b: 686)	1880
24094	Akkadian	to dam up, to block	sekēru		(CAD S 210, AHw. 1035)	1880
24104	Ugaritic	a bolt	skr		(DUL 749)	1880
24096	Hebrew	(nip.) to be obstructed	skr		(HALOT 756)	1880
24097	Syriac	to shut, to close up	skr		(LSyr. 475)	1880
24103	Arabic	to dam, stop up	skr		(BK 1 1113, Lane 1391)	1880
	PS	to break	*ṯbr		(HALOT 1402)	1881
24114	Akkadian	to break, fracture	šebēru		(CAD Š₂ 246; AHw. 1206)	1881
24110	Ugaritic	to break, shatter	ṯbr		(DUL 884)	1881
24109	Hebrew	to shatter, smash	šbr		(HALOT 1402)	1881
17234	Syriac	to break	tbr		(LSyr. 815, SL 1622)	1881
24117	Arabic	to restrain; to curse; to destroy; to perish	ṯbr		(BK 1 217, Lane 330)	1881
20735	Geez	to break	sabara		(CDG 485)	1881
	PS	genitals, testicles	*ḳ(ʷ)Vlḥ-		(SED I No. 171)	1882
24130	Akkadian	vulva (hapax)	ḳallû (gallû)		(CAD ḳ 66, AHw 894)	1882
7025	Geez	testicle	ḳʷəlḥ		(CDG 428)	1882
	PS	to cut off, to divide, to separate	*pll		(EDA I 196)	1890
24194	Syriac	to break	pll		(LSyr. 569, SL 1201)	1890
24195	Arabic	to break, to notch; to depart and then return	fll		(Lane 2433)	1890
	PS	to cut	*btt		(EDA I 533)	1895
13828	Ugaritic	to cut	btt		(DUL 249)	1895
13829	Arabic	to cut	btt		(Lane 147)	1895
13830	Geez	to cut, to hollow out, to rend with the teeth	batbata		(CDG 112)	1895
	PS	to cut	*pṣd		(EDA I 474)	1896
14457	Akkadian	to slice	paṣādu		(CAD P 226, AHw. 839)	1896
14460	Syriac	spring, fountain	pṣidā		(LSyr. 586, SL 1219)	1896
14459	Arabic	to cut, to slit, to open a vein	fṣd		(Lane 2404)	1896
	PS	to gaze, to look at, to seek	*ṯˁy		(Kogan 2015: 312)	1909
24297	Akkadian	to look for, search, to probe; to seek out someone	šeˀû		(CAD Š₂ 355)	1909
24298	Hebrew	to gaze, look at	šāˁā		(HALOT 1609)	1909
	PS	joint, point of connection between bones	*ḳ(ʷ)Vyṣ-, *k(ʷ)Vṣṣ-		(SED I No. 172 )	1910
24303	Akkadian	knee, shin, calf of the leg	kimṣu, kinṣu, kiṣṣu		(CAD k 373, AHw 478)	1910
1928	Ugaritic	to curl up, to bend	ḳmṣ		(DUL 703)	1910
26175	Hebrew	handfuls	ḳəmāṣīm		(HALOT 1109)	1910
24299	Arabic	a place on the back of the head where the hair ends; area of the breast where the ribs meet	qaṣāṣ-, quṣāṣ-, qiṣāṣ-		(BK 2 746 )	1910
6959	Geez	leg, shin, shinbone, thigh	ḳʷəyṣ, ḳʷəṣ		(CDG 457)	1910
	PS	(animal's) body from neck to rump	*labb(-at)-, *lab(y)-ān-		(SED I No. 173)	1911
24310	Akkadian	tendon of the neck; neck	labânu		(CAD l 12, AHw 524)	1911
24304	Arabic	the upper chest that meets the collarbone	lubbat-		(BK  2 955)	1911
24305	Arabic	upper part of the chest, low neckline, throat	labbat-		(WKAS II 84)	1911
24307	Arabic	chest, especially the part between the teats, chest (of any hoofed animal); breast	labān-		(BK 2 962, WKAS II 169)	1911
24306	Arabic	the top of the chest or chest from which descends a necklace or other neck adornment; chest strap (of horse etc.)	labab-		(BK 2 955; WKAS II 83)	1911
	PS	bladder (of animals)	*li/abbuḫ-, *labīḫ-at-		(SED I No. 175 )	1912
24324	Akkadian	bladder (of a bird, sheep or fish)	elibbuḫu		(CAD e 89, AHw 203)	1912
24325	Arabic	musk purse	labīḫat-		(BK 2 957 )	1912
	PS	throat	*luγ(γ)-		(SED I No. 176 )	1913
24326	Akkadian	throat	luˀu, luḫḫu		(CAD l 258, AHw 565)	1913
24327	Arabic	word, phrase, language, idiom	luγat-		(BK 2 1007, WKAS II 911)	1913
	PS	jaw	*lVγ-		(SED I No. 177)	1914
24354	Hebrew	jawbones (pl.)	mətalləˁōt		(HALOT 654)	1914
24356	Syriac	maxilla (jaw)	lōˁā		(LSyr. 361)	1914
24357	Arabic	conchal nerve of the ear; ear lobe	luγn-		(BK 2 1006, WKAS II 902)	1914
	PS	tendon, sinew; muscle	*mV(ˀ)n(-at)-		(SED I No. 183)	1915
24365	Akkadian	sinews	manānu		(CAD m1 208)	1915
24366	Syriac	crinis; nervus; chorda; tonus	mentā		(LSyr. 393)	1915
24367	Arabic	the entire part of the belly that surrounds the navel	maˀnat-		(BK 2 1054)	1915
	PS	corpse, carcass	*nabī̆l-at-		(SED I No. 194)	1933
24474	Akkadian	cadaver	nabultu		(AHw. 700, CAD n1 328)	1933
24475	Hebrew	corpse, carcass	nəbēlā		(HALOT 664)	1933
24478	Arabic	cadaver, carrion	nabīlat-		(BK 2 1189)	1933
	PS	to be confident, at rest	*bṭḥ		(Kogan 2015:510)	1941
13412	Hebrew	to be confident	bṭḥ		(HALOT 120)	1941
14372	Arabic	to spread, to expand, to extend; to throw somebody down upon his face; VII. to lie, to stretch oneself	bṭḥ		(Lane 216)	1941
	PS	to buy	*ŝˀm		(LS 429)	1946
24562	Akkadian	to buy	šâmu		(CAD Š₁ 350, AHw. 1159)	1946
	PS	womb, uterus	*ru/abṣ̂-			1948
24658	Akkadian	womb	rubṣu		(CAD r 395, AHw. 991)	1948
24659	Syriac	uterus	marbəˁā		(LSyr. 709)	1948
24661	Arabic	intestins	rabaḍ-		(BK 1 806)	1948
	PS	to be tight	*pwḳ		(EDA I 83)	1950
16593	Akkadian	to be tight	piˀāḳu		(CAD P 141, AHw. 861)	1950
24670	Arabic	VII. to become lean, emaciated; VIII. to become poor, in want or need	fwq		(Lane 2461)	1950
	PS	to deceive, to slander	*pgˁ		(EDA I 150)	1953
24677	Akkadian	to slander	pagû		(CAD P 19; AHw. 809)	1953
	PS	to bring together	*ˀtm		(EDA I 528)	1956
17659	Akkadian	to own a share in a common fund	adāmu		(CAD A₁ 95)	1956
24712	Arabic	to mix, to associate, to unite in company	ˀdm		(Lane 35)	1956
13863	Arabic	to assemble, to come together	ˀtm		(Lane 13)	1956
	PS	to cut, to tear	*bṣ̂r		(EDA I 442)	1961
24735	Ugaritic	to sever	bṣr		(DUL 239)	1961
14830	Hebrew	to pick, gather grapes	bṣr		(HALOT 148)	1961
14831	Geez	to separate, to detach, to tear	baṣara		(CDG 112)	1961
	PS	to be spoiled	*psps		(EDA I 401)	1976
	PS	(kind of) disease causing scales on the skin; leprosy	*š/sVl(V)ˁ-		(SED I No. 243)	1979
24862	Akkadian	a pockmark or wart	šullu		(CAD š 3, 241; AHw. 1266 )	1979
24863	Hebrew	scales on the bodies of serpents	sälaˁ		(Jastrow 996)	1979
24865	Arabic	leprosy	sulaˁ-		(BK I 1124)	1979
24866	Arabic	leper, who has scaly skin	ˀaslaˁ-		(BK I 1125)	1979
	PS	to be soft, moistened	*tḫḫ		(EDA II)	1981
24881	Akkadian	to soak, moisten	taḫāḫu		(CAD T 39)	1981
24882	Hebrew	crushed, loose earth	ˁăpar ha-ttīḥūaḥ		(Jastrow 1664)	1981
24884	Syriac	rotten	tḥiḥ		(LSyr. 820)	1981
24883	Arabic	to become sour; to become soft by reason of too much water	tḫḫ		(Lane 298)	1981
	PS	to prick, to puncture	*tkb		(EDA II)	1984
24922	Akkadian	to pierce, to stitch	takāpu		(AHw 1306, CAD T 68)	1984
	PS	to be close, to join each other	*lˀm		(EDA II)	1985
11270	Akkadian	thousand	līm(u)		(CAD L 197, AHw. 553)	1985
11263	Ugaritic	people, clan	lˀim		(DUL 487)	1985
11264	Hebrew	nation	ləˀōm		(HALOT 513)	1985
11265	Arabic	to put together	lˀm		(WKAS L 55; Lane 3007)	1985
27209	Arabic	agreement, concord	liˀm-		(WKAS L 60)	1985
	PS	to pierce, to stab ?	*dgš		(EDA II)	1986
24925	Akkadian	to pierce	dakāšu		(CAD D 34)	1986
24930	Syriac	punctured	dgaš		(LSyr. 142)	1986
24936	Arabic	to strike hard	dqs		(Behnstedt 383)	1986
	PS	to push	*dḥp		(EDA II)	1987
24945	Akkadian	to push, to knock down	daˀāpu		(AHw 146, CAD D 1)	1987
24937	Hebrew	to push away	dḥp		(HALOT 219)	1987
24944	Arabic	to push, to strike	dhf		(GD 860)	1987
24941	Geez	to perish, to be wiped out; to push aside, to repulse	daḥafa		(CDG 127)	1987
	PS	to be good	*dmḳ		(Kogan–Krebernik 2021a, 394, EDA II)	1988
24948	Akkadian	to be good, beautiful, to prosper, to be pleasing	damāḳu		(AHw 155, CAD D 61)	1988
24950	Geez	to adorn, to embellish	ˀadmaḳa		(CDG 135)	1988
	PS	to thresh; to trample	*dwš		(EDA II)	1989
24966	Akkadian	to thresh; to trample	diāšu		(CAD D 121)	1989
24970	Ugaritic	to smash, to grind	dṯ		(DUL 280)	1989
24958	Hebrew	to thresh; to trample down	dwš		(HALOT 218)	1989
24969	Syriac	to trample	dāš		(LSyr. 148)	1989
